filename	verb	noun
remove_pit_P22_05	remove	pit
remove_pizza_P13_07	remove	pizza
remove_plastic_P10_01	remove	plastic
remove_plastic_P22_05	remove	plastic
remove_plastic_P28_06	remove	plastic
remove_plate_P22_07	remove	plate
remove_plate_P23_01	remove	plate
remove_plate_P23_04	remove	plate
remove_plug_P29_03	remove	plug
remove_potato_P15_02	remove	potato
remove_potcoffee_P22_13	remove	potcoffee
remove_residuefood_P22_10	remove	residuefood
remove_residuefood_P22_13	remove	residuefood
remove_residuefood_P22_15	remove	residuefood
remove_residuefood_P22_17	remove	residuefood
remove_rubbish_P20_01	remove	rubbish
remove_salad_P13_05	remove	salad
remove_sausage_P29_01	remove	sausage
remove_scale_P10_04	remove	scale
remove_seal_P29_04	remove	seal
remove_seed_P22_12	remove	seed
remove_seed_P31_05	remove	seed
remove_seed_P31_08	remove	seed
remove_seed_P31_13	remove	seed
remove_seedsquash_P01_18	remove	seedsquash
remove_skin_P10_04	remove	skin
remove_skin_P13_08	remove	skin
remove_skin_P22_05	remove	skin
remove_skin_P22_12	remove	skin
remove_skin_P24_08	remove	skin
remove_skin_P30_05	remove	skin
remove_skinouter_P10_02	remove	skinouter
remove_spoon_P02_09	remove	spoon
remove_spoon_P06_09	remove	spoon
remove_spoon_P22_15	remove	spoon
remove_spoon_P23_04	remove	spoon
remove_spoon_P30_10	remove	spoon
remove_sticker_P30_04	remove	sticker
remove_stock_P02_09	remove	stock
remove_stopper_P22_05	remove	stopper
remove_straw_P22_05	remove	straw
remove_tap_P23_04	remove	tap
remove_tin_P20_01	remove	tin
remove_tomato_P02_06	remove	tomato
remove_tomato_P22_17	remove	tomato
remove_top_P29_03	remove	top
remove_tuna_P04_02	remove	tuna
remove_waste_P23_03	remove	waste
remove_waste_P23_04	remove	waste
remove_watch_P29_03	remove	watch
remove_water_P03_07	remove	water
remove_water_P10_02	remove	water
remove_water_P10_04	remove	water
remove_water_P23_03	remove	water
remove_wrap_P31_01	remove	wrap
remove_wrapper_P17_01	remove	wrapper
scoop_avocado_P08_01	scoop	avocado
scoop_cheese_P02_03	scoop	cheese
scoop_cheesemore_P02_03	scoop	cheesemore
scoop_coffee_P30_03	scoop	coffee
scoop_coffee_P30_06	scoop	coffee
scoop_coffee_P31_04	scoop	coffee
scoop_coffee_P31_06	scoop	coffee
scoop_eggshell_P04_01	scoop	eggshell
scoop_food_P03_20	scoop	food
scoop_food_P29_02	scoop	food
scoop_kiwi_P08_20	scoop	kiwi
scoop_kiwi_P08_27	scoop	kiwi
scoop_oat_P08_21	scoop	oat
scoop_patty_P04_01	scoop	patty
scoop_rice_P01_01	scoop	rice
scoop_rice_P01_18	scoop	rice
scoop_rice_P30_05	scoop	rice
scoop_tea_P29_04	scoop	tea
scoop_water_P24_05	scoop	water
scoop_yeast_P02_09	scoop	yeast
scoop_yoghurt_P29_02	scoop	yoghurt
shake_bag_P03_02	shake	bag
shake_bag_P04_01	shake	bag
shake_basket_P22_17	shake	basket
shake_bottle_P03_02	shake	bottle
shake_bottle_P03_09	shake	bottle
shake_bottle_P03_19	shake	bottle
shake_bottle_P03_28	shake	bottle
shake_bottle_P07_09	shake	bottle
shake_bottle_P22_10	shake	bottle
shake_bottle_P22_17	shake	bottle
shake_bottlemilk_P05_03	shake	bottlemilk
shake_bottlemilk_P08_21	shake	bottlemilk
shake_bottleoil_P02_09	shake	bottleoil
shake_bottlevinegar_P08_05	shake	bottlevinegar
shake_bowl_P01_18	shake	bowl
shake_bowl_P20_01	shake	bowl
shake_bowl_P31_14	shake	bowl
shake_can_P22_11	shake	can
shake_chicken_P07_10	shake	chicken
shake_cloth_P22_06	shake	cloth
shake_cloth_P22_13	shake	cloth
shake_container_P03_14	shake	container
shake_cup_P22_13	shake	cup
shake_cupmeasuring_P22_14	shake	cupmeasuring
shake_drawer_P22_06	shake	drawer
shake_egg_P07_04	shake	egg
shake_filter_P08_01	shake	filter
shake_filter_P22_11	shake	filter
shake_filter_P22_14	shake	filter
shake_glass_P22_11	shake	glass
shake_glass_P22_17	shake	glass
shake_hand_P03_27	shake	hand
shake_hand_P22_05	shake	hand
shake_hand_P22_07	shake	hand
shake_hand_P22_08	shake	hand
shake_hand_P22_09	shake	hand
shake_hand_P22_10	shake	hand
shake_hand_P22_11	shake	hand
shake_hand_P22_12	shake	hand
shake_hand_P22_13	shake	hand
shake_hand_P22_14	shake	hand
shake_hand_P22_15	shake	hand
shake_hand_P22_16	shake	hand
shake_hand_P22_17	shake	hand
shake_hand_P28_09	shake	hand
shake_jar_P02_04	shake	jar
shake_jar_P22_10	shake	jar
shake_jar_P22_11	shake	jar
shake_jar_P22_13	shake	jar
shake_juice_P03_10	shake	juice
shake_lid_P06_09	shake	lid
shake_lid_P22_11	shake	lid
shake_liquid_P02_09	shake	liquid
shake_mat_P22_08	shake	mat
shake_mesh_P02_03	shake	mesh
shake_milk_P08_21	shake	milk
shake_milksoy_P01_03	shake	milksoy
shake_milksoy_P01_07	shake	milksoy
shake_milksoya_P01_16	shake	milksoya
shake_mug_P29_01	shake	mug
shake_oat_P07_03	shake	oat
shake_onion_P22_07	shake	onion
shake_pan_P03_04	shake	pan
shake_pan_P07_04	shake	pan
shake_pan_P07_10	shake	pan
shake_pan_P22_16	shake	pan
shake_panfrying_P07_10	shake	panfrying
shake_pasta_P22_07	shake	pasta
shake_pasta_P26_16	shake	pasta
shake_peach_P22_05	shake	peach
shake_pepper_P07_10	shake	pepper
shake_pot_P10_01	shake	pot
shake_pot_P10_02	shake	pot
shake_pot_P10_04	shake	pot
shake_rice_P03_16	shake	rice
shake_salt_P22_07	shake	salt
shake_salt_P29_01	shake	salt
shake_saucer_P03_05	shake	saucer
shake_strainer_P02_06	shake	strainer
shake_tablecloth_P01_06	shake	tablecloth
shake_tomatochopped_P06_09	shake	tomatochopped
shake_toweltea_P22_10	shake	toweltea
shake_trivet_P22_08	shake	trivet
shake_waste_P22_10	shake	waste
shake_water_P03_02	shake	water
shake_water_P08_05	shake	water
squeeze_air_P04_01	squeeze	air
squeeze_butter_P08_21	squeeze	butter
squeeze_can_P04_01	squeeze	can
squeeze_cloth_P01_06	squeeze	cloth
squeeze_cloth_P01_09	squeeze	cloth
squeeze_cloth_P01_17	squeeze	cloth
squeeze_cloth_P01_19	squeeze	cloth
squeeze_cream_P22_05	squeeze	cream
squeeze_detergent_P19_03	squeeze	detergent
squeeze_detergent_P29_03	squeeze	detergent
squeeze_dough_P04_06	squeeze	dough
squeeze_dough_P06_07	squeeze	dough
squeeze_juicelemon_P07_10	squeeze	juicelemon
squeeze_ketchup_P02_07	squeeze	ketchup
squeeze_lemon_P07_10	squeeze	lemon
squeeze_lemon_P08_19	squeeze	lemon
squeeze_lemon_P31_01	squeeze	lemon
squeeze_lemon_P31_05	squeeze	lemon
squeeze_lemon_P31_08	squeeze	lemon
squeeze_lemon_P31_13	squeeze	lemon
squeeze_lettuce_P01_17	squeeze	lettuce
squeeze_lime_P30_05	squeeze	lime
squeeze_makercoffee_P24_01	squeeze	makercoffee
squeeze_mayonnaise_P02_07	squeeze	mayonnaise
squeeze_mixture_P04_01	squeeze	mixture
squeeze_press_P08_23	squeeze	press
squeeze_pressgarlic_P08_23	squeeze	pressgarlic
squeeze_rag_P01_02	squeeze	rag
squeeze_rag_P20_02	squeeze	rag
squeeze_rollkitchen_P04_01	squeeze	rollkitchen
squeeze_sausage_P29_01	squeeze	sausage
squeeze_soap_P04_01	squeeze	soap
squeeze_sponge_P01_02	squeeze	sponge
squeeze_sponge_P01_06	squeeze	sponge
squeeze_sponge_P01_09	squeeze	sponge
squeeze_sponge_P01_17	squeeze	sponge
squeeze_sponge_P01_19	squeeze	sponge
squeeze_sponge_P02_04	squeeze	sponge
squeeze_sponge_P03_02	squeeze	sponge
squeeze_sponge_P06_07	squeeze	sponge
squeeze_sponge_P08_02	squeeze	sponge
squeeze_sponge_P08_06	squeeze	sponge
squeeze_sponge_P08_18	squeeze	sponge
squeeze_sponge_P08_22	squeeze	sponge
squeeze_sponge_P08_26	squeeze	sponge
squeeze_spraycleaning_P08_06	squeeze	spraycleaning
squeeze_tomato_P06_07	squeeze	tomato
squeeze_waterexcess_P08_05	squeeze	waterexcess
squeeze_waterexcess_P08_06	squeeze	waterexcess
take_aubergine_P01_09	take	aubergine
take_aubergine_P28_03	take	aubergine
take_aubergine_P28_05	take	aubergine
take_avocado_P28_09	take	avocado
take_bag_P03_04	take	bag
take_bag_P06_03	take	bag
take_bag_P07_10	take	bag
take_bag_P08_03	take	bag
take_bag_P20_04	take	bag
take_bag_P22_17	take	bag
take_bag_P24_05	take	bag
take_bag_P30_05	take	bag
take_bagbread_P01_05	take	bagbread
take_bagcereal_P01_07	take	bagcereal
take_bagflour_P01_09	take	bagflour
take_bagflower_P01_09	take	bagflower
take_bagmozzarella_P01_09	take	bagmozzarella
take_bagmozzarella_P24_08	take	bagmozzarella
take_bagoregano_P24_02	take	bagoregano
take_bagpasta_P05_03	take	bagpasta
take_bagsalt_P24_02	take	bagsalt
take_bagtea_P05_04	take	bagtea
take_bagtea_P05_06	take	bagtea
take_bagtea_P30_04	take	bagtea
take_banana_P21_01	take	banana
take_banana_P22_05	take	banana
take_banana_P24_01	take	banana
take_basil_P01_09	take	basil
take_basket_P07_07	take	basket
take_basketwashing_P30_03	take	basketwashing
take_beer_P01_09	take	beer
take_berry_P07_03	take	berry
take_bin_P01_09	take	bin
take_bin_P03_04	take	bin
take_bin_P28_03	take	bin
take_bin_P28_04	take	bin
take_bitfood_P30_05	take	bitfood
take_bitonion_P01_09	take	bitonion
take_blueberry_P21_01	take	blueberry
take_boardchopping_P07_04	take	boardchopping
take_boardchopping_P08_21	take	boardchopping
take_boardchopping_P28_02	take	boardchopping
take_boardchopping_P28_03	take	boardchopping
take_boardchopping_P28_05	take	boardchopping
take_boardchopping_P28_06	take	boardchopping
take_boardchopping_P28_09	take	boardchopping
take_boardchopping_P28_14	take	boardchopping
take_boardchopping_P30_01	take	boardchopping
take_boardchopping_P30_05	take	boardchopping
take_boardchopping_P30_06	take	boardchopping
take_boardcutting_P01_01	take	boardcutting
take_boardcutting_P01_02	take	boardcutting
take_boardcutting_P01_05	take	boardcutting
take_boardcutting_P01_06	take	boardcutting
take_boardcutting_P01_07	take	boardcutting
take_boardcutting_P01_09	take	boardcutting
take_boardcutting_P01_17	take	boardcutting
take_boardcutting_P01_18	take	boardcutting
take_boardcutting_P03_04	take	boardcutting
take_boardcutting_P07_04	take	boardcutting
take_boardcutting_P22_10	take	boardcutting
take_boardcutting_P24_05	take	boardcutting
take_boardcutting_P24_07	take	boardcutting
take_boardcutting_P24_08	take	boardcutting
take_boardcutting_P27_07	take	boardcutting
take_boardeating_P01_02	take	boardeating
take_bottle_P01_01	take	bottle
take_bottle_P01_02	take	bottle
take_bottle_P01_04	take	bottle
take_bottle_P01_05	take	bottle
take_bottle_P01_06	take	bottle
take_bottle_P01_08	take	bottle
take_bottle_P01_09	take	bottle
take_bottle_P01_17	take	bottle
take_bottle_P01_18	take	bottle
take_bottle_P12_06	take	bottle
take_bottle_P22_17	take	bottle
take_bottle_P24_08	take	bottle
take_bottle_P30_03	take	bottle
take_bottle_P30_05	take	bottle
take_bottlemilk_P05_03	take	bottlemilk
take_bottleoil_P05_08	take	bottleoil
take_bottleoil_P24_02	take	bottleoil
take_bottlewater_P30_03	take	bottlewater
take_bottlewater_P31_05	take	bottlewater
take_bowl_P01_05	take	bowl
take_bowl_P01_09	take	bowl
take_bowl_P01_18	take	bowl
take_bowl_P03_04	take	bowl
take_bowl_P08_05	take	bowl
take_bowl_P08_06	take	bowl
take_bowl_P08_08	take	bowl
take_bowl_P08_21	take	bowl
take_bowl_P08_23	take	bowl
take_bowl_P14_09	take	bowl
take_bowl_P19_01	take	bowl
take_bowl_P22_06	take	bowl
take_bowl_P22_17	take	bowl
take_bowl_P23_03	take	bowl
take_bowl_P24_06	take	bowl
take_bowl_P30_02	take	bowl
take_bowl_P30_05	take	bowl
take_bowl_P30_06	take	bowl
take_bowl_P30_10	take	bowl
take_bowlsalad_P22_10	take	bowlsalad
take_bowlsalad_P22_17	take	bowlsalad
take_bowlsalad_P24_07	take	bowlsalad
take_box_P01_09	take	box
take_box_P03_04	take	box
take_box_P22_08	take	box
take_box_P23_03	take	box
take_box_P24_05	take	box
take_box_P25_05	take	box
take_box_P30_02	take	box
take_box_P30_04	take	box
take_box_P30_05	take	box
take_box_P30_10	take	box
take_boxer_P30_04	take	boxer
take_boxfruit_P01_05	take	boxfruit
take_boxtea_P30_11	take	boxtea
take_bread_P01_05	take	bread
take_bread_P20_03	take	bread
take_bread_P26_02	take	bread
take_bread_P28_01	take	bread
take_bread_P28_14	take	bread
take_bread_P30_01	take	bread
take_bread_P30_03	take	bread
take_bread_P31_13	take	bread
take_breadwhite_P24_04	take	breadwhite
take_breastchicken_P06_09	take	breastchicken
take_breastchicken_P26_02	take	breastchicken
take_brush_P23_04	take	brush
take_cabinet_P22_17	take	cabinet
take_cakerice_P31_08	take	cakerice
take_can_P01_09	take	can
take_candle_P01_05	take	candle
take_caper_P24_05	take	caper
take_carrot_P01_01	take	carrot
take_carrot_P01_17	take	carrot
take_carrot_P06_09	take	carrot
take_carrot_P22_16	take	carrot
take_carrot_P28_03	take	carrot
take_carrot_P28_04	take	carrot
take_carrot_P28_05	take	carrot
take_carrot_P30_02	take	carrot
take_carrot_P30_05	take	carrot
take_celery_P01_01	take	celery
take_cereal_P01_03	take	cereal
take_cereal_P01_07	take	cereal
take_cereal_P01_16	take	cereal
take_cheese_P06_07	take	cheese
take_cheese_P13_10	take	cheese
take_cheese_P24_08	take	cheese
take_cheese_P28_01	take	cheese
take_chicken_P03_04	take	chicken
take_chicken_P06_09	take	chicken
take_chicken_P19_04	take	chicken
take_chicken_P23_04	take	chicken
take_chicken_P25_09	take	chicken
take_chilli_P06_09	take	chilli
take_chilli_P30_05	take	chilli
take_chillired_P23_04	take	chillired
take_choppermoon_P22_17	take	choppermoon
take_chopstick_P19_01	take	chopstick
take_chorizo_P06_09	take	chorizo
take_cleaner_P06_07	take	cleaner
take_cleanser_P22_07	take	cleanser
take_cleanser_P27_01	take	cleanser
take_clip_P01_18	take	clip
take_cloth_P01_02	take	cloth
take_cloth_P01_05	take	cloth
take_cloth_P01_06	take	cloth
take_cloth_P01_09	take	cloth
take_cloth_P01_17	take	cloth
take_cloth_P01_18	take	cloth
take_cloth_P01_19	take	cloth
take_cloth_P22_06	take	cloth
take_cloth_P22_07	take	cloth
take_cloth_P22_09	take	cloth
take_cloth_P22_13	take	cloth
take_cloth_P22_14	take	cloth
take_cloth_P23_04	take	cloth
take_cloth_P24_02	take	cloth
take_cloth_P25_05	take	cloth
take_cloth_P27_07	take	cloth
take_clothes_P01_05	take	clothes
take_clothes_P30_04	take	clothes
take_clothtable_P01_05	take	clothtable
take_clothtable_P01_08	take	clothtable
take_clothtable_P01_09	take	clothtable
take_clothtable_P01_19	take	clothtable
take_clove_P01_09	take	clove
take_coconut_P30_05	take	coconut
take_coffee_P07_04	take	coffee
take_coffee_P22_05	take	coffee
take_coffee_P22_14	take	coffee
take_coffee_P24_04	take	coffee
take_coffee_P30_03	take	coffee
take_coffee_P30_06	take	coffee
take_coffee_P31_04	take	coffee
take_coffee_P31_06	take	coffee
take_colander_P01_02	take	colander
take_colander_P01_05	take	colander
take_colander_P01_06	take	colander
take_colander_P01_07	take	colander
take_colander_P01_16	take	colander
take_colander_P01_17	take	colander
take_colander_P01_18	take	colander
take_colander_P05_03	take	colander
take_colander_P05_04	take	colander
take_colander_P08_21	take	colander
take_colander_P13_08	take	colander
take_colander_P24_05	take	colander
take_colander_P24_06	take	colander
take_colander_P24_07	take	colander
take_colander_P30_10	take	colander
take_container_P01_01	take	container
take_container_P01_02	take	container
take_container_P01_04	take	container
take_container_P01_09	take	container
take_container_P01_16	take	container
take_container_P01_17	take	container
take_container_P01_18	take	container
take_container_P05_02	take	container
take_container_P05_03	take	container
take_container_P05_04	take	container
take_container_P05_08	take	container
take_container_P07_07	take	container
take_container_P22_06	take	container
take_container_P22_08	take	container
take_container_P27_07	take	container
take_containerfood_P28_01	take	containerfood
take_containerfood_P28_02	take	containerfood
take_containermilk_P05_04	take	containermilk
take_containertofu_P01_01	take	containertofu
take_cookie_P05_03	take	cookie
take_cookie_P05_04	take	cookie
take_cookie_P05_05	take	cookie
take_cookie_P05_06	take	cookie
take_coriander_P01_18	take	coriander
take_cornsweet_P03_04	take	cornsweet
take_courgette_P01_01	take	courgette
take_courgette_P28_03	take	courgette
take_courgette_P28_04	take	courgette
take_courgette_P28_05	take	courgette
take_cover_P23_04	take	cover
take_coverplastic_P23_04	take	coverplastic
take_cracker_P30_05	take	cracker
take_crisp_P03_04	take	crisp
take_cubestock_P03_04	take	cubestock
take_cubestock_P30_05	take	cubestock
take_cucumber_P10_01	take	cucumber
take_cucumber_P30_02	take	cucumber
take_cup_P01_01	take	cup
take_cup_P01_03	take	cup
take_cup_P01_07	take	cup
take_cup_P01_09	take	cup
take_cup_P01_16	take	cup
take_cup_P01_17	take	cup
take_cup_P01_18	take	cup
take_cup_P05_03	take	cup
take_cup_P05_04	take	cup
take_cup_P05_05	take	cup
take_cup_P05_06	take	cup
take_cup_P07_04	take	cup
take_cup_P19_01	take	cup
take_cup_P22_08	take	cup
take_cup_P22_13	take	cup
take_cup_P24_04	take	cup
take_cup_P24_05	take	cup
take_cup_P26_18	take	cup
take_cup_P28_02	take	cup
take_cup_P31_05	take	cup
take_cup_P31_06	take	cup
take_cupboard_P01_01	take	cupboard
take_cupboard_P28_09	take	cupboard
take_cupboard_P30_10	take	cupboard
take_cupcoffee_P22_08	take	cupcoffee
take_cupmeasuring_P01_09	take	cupmeasuring
take_cupmeasuring_P19_01	take	cupmeasuring
take_curry_P23_04	take	curry
take_cutlery_P01_01	take	cutlery
take_cutlery_P01_05	take	cutlery
take_cutlery_P01_16	take	cutlery
take_cutlery_P21_01	take	cutlery
take_cutlery_P22_14	take	cutlery
take_cutlery_P22_17	take	cutlery
take_cutlery_P28_02	take	cutlery
take_cutlery_P31_13	take	cutlery
take_cutlery_P31_14	take	cutlery
take_degreaser_P25_03	take	degreaser
take_degreaser_P25_05	take	degreaser
take_detergent_P13_08	take	detergent
take_detergent_P22_07	take	detergent
take_detergent_P22_17	take	detergent
take_detergent_P25_05	take	detergent
take_devicecutting_P12_06	take	devicecutting
take_dish_P13_08	take	dish
take_dish_P14_01	take	dish
take_dish_P19_01	take	dish
take_dish_P19_04	take	dish
take_dish_P21_01	take	dish
take_dish_P21_04	take	dish
take_dish_P22_06	take	dish
take_dish_P22_17	take	dish
take_dish_P24_01	take	dish
take_dish_P24_07	take	dish
take_dish_P25_05	take	dish
take_dish_P28_02	take	dish
take_dish_P28_05	take	dish
take_dish_P28_08	take	dish
take_dish_P28_09	take	dish
take_dish_P28_11	take	dish
take_dishdirty_P12_07	take	dishdirty
take_dishwasher_P15_13	take	dishwasher
take_dough_P01_09	take	dough
take_dough_P06_03	take	dough
take_dough_P06_07	take	dough
take_drainer_P01_01	take	drainer
take_drawer_P01_01	take	drawer
take_drawer_P01_09	take	drawer
take_drawer_P22_07	take	drawer
take_drawer_P30_05	take	drawer
take_dustpan_P30_10	take	dustpan
take_egg_P19_01	take	egg
take_egg_P28_13	take	egg
take_endaubergine_P01_09	take	endaubergine
take_film_P22_06	take	film
take_filmcling_P01_18	take	filmcling
take_filmcling_P20_01	take	filmcling
take_filmcling_P30_05	take	filmcling
take_filter_P22_05	take	filter
take_filter_P22_14	take	filter
take_filter_P30_03	take	filter
take_filter_P30_06	take	filter
take_filtersink_P22_08	take	filtersink
take_fish_P16_01	take	fish
take_fish_P30_05	take	fish
take_flatware_P22_06	take	flatware
take_flour_P01_09	take	flour
take_flour_P06_07	take	flour
take_food_P03_04	take	food
take_food_P30_01	take	food
take_fork_P01_01	take	fork
take_fork_P01_02	take	fork
take_fork_P01_05	take	fork
take_fork_P01_06	take	fork
take_fork_P03_06	take	fork
take_fork_P07_10	take	fork
take_fork_P07_11	take	fork
take_fork_P08_05	take	fork
take_fork_P12_06	take	fork
take_fork_P13_08	take	fork
take_fork_P14_09	take	fork
take_fork_P21_04	take	fork
take_fork_P22_13	take	fork
take_fork_P22_16	take	fork
take_fork_P24_02	take	fork
take_fork_P24_07	take	fork
take_fork_P24_08	take	fork
take_fork_P25_05	take	fork
take_fork_P25_09	take	fork
take_fork_P26_02	take	fork
take_fork_P26_19	take	fork
take_fork_P28_01	take	fork
take_fork_P28_02	take	fork
take_fork_P28_11	take	fork
take_fork_P28_13	take	fork
take_fork_P30_04	take	fork
take_fork_P30_10	take	fork
take_fridge_P01_18	take	fridge
take_fridge_P21_01	take	fridge
take_garlic_P06_09	take	garlic
take_garlic_P23_03	take	garlic
take_garlic_P23_04	take	garlic
take_garlic_P30_05	take	garlic
take_geographicnational_P01_18	take	geographicnational
take_ginger_P23_03	take	ginger
take_ginger_P23_04	take	ginger
take_glass_P01_01	take	glass
take_glass_P01_04	take	glass
take_glass_P01_05	take	glass
take_glass_P01_06	take	glass
take_glass_P01_07	take	glass
take_glass_P01_08	take	glass
take_glass_P01_09	take	glass
take_glass_P01_17	take	glass
take_glass_P01_18	take	glass
take_glass_P01_19	take	glass
take_glass_P05_02	take	glass
take_glass_P05_05	take	glass
take_glass_P12_06	take	glass
take_glass_P12_07	take	glass
take_glass_P21_03	take	glass
take_glass_P21_04	take	glass
take_glass_P22_10	take	glass
take_glass_P22_17	take	glass
take_glass_P24_08	take	glass
take_glass_P26_19	take	glass
take_glass_P27_02	take	glass
take_glass_P27_07	take	glass
take_glass_P31_01	take	glass
take_glass_P31_08	take	glass
take_glassnew_P21_03	take	glassnew
take_glove_P13_07	take	glove
take_gloveoven_P28_06	take	gloveoven
take_gloveoven_P28_10	take	gloveoven
take_gloveoven_P30_05	take	gloveoven
take_grape_P21_01	take	grape
take_grape_P21_04	take	grape
take_grater_P01_01	take	grater
take_grater_P01_02	take	grater
take_grater_P01_17	take	grater
take_grater_P01_18	take	grater
take_gravy_P06_09	take	gravy
take_ground_P30_03	take	ground
take_ham_P31_13	take	ham
take_hearttomato_P21_04	take	hearttomato
take_hob_P05_08	take	hob
take_holderfilter_P22_05	take	holderfilter
take_holderjug_P30_06	take	holderjug
take_holderpot_P01_18	take	holderpot
take_hummus_P30_02	take	hummus
take_hummus_P30_05	take	hummus
take_ingredient_P06_03	take	ingredient
take_jar_P05_02	take	jar
take_jar_P05_04	take	jar
take_jar_P05_05	take	jar
take_jar_P05_08	take	jar
take_jar_P07_07	take	jar
take_jar_P07_08	take	jar
take_jar_P30_02	take	jar
take_jug_P07_06	take	jug
take_jug_P30_03	take	jug
take_jug_P30_05	take	jug
take_jug_P30_06	take	jug
take_kettle_P01_01	take	kettle
take_kettle_P01_05	take	kettle
take_kettle_P01_18	take	kettle
take_kettle_P05_03	take	kettle
take_kettle_P05_04	take	kettle
take_kettle_P05_06	take	kettle
take_kettle_P05_08	take	kettle
take_kettle_P06_03	take	kettle
take_kettle_P30_06	take	kettle
take_kettle_P30_10	take	kettle
take_kettle_P30_11	take	kettle
take_knife_P01_01	take	knife
take_knife_P01_02	take	knife
take_knife_P01_05	take	knife
take_knife_P01_06	take	knife
take_knife_P01_09	take	knife
take_knife_P01_17	take	knife
take_knife_P01_18	take	knife
take_knife_P01_19	take	knife
take_knife_P03_04	take	knife
take_knife_P03_06	take	knife
take_knife_P05_08	take	knife
take_knife_P07_10	take	knife
take_knife_P08_01	take	knife
take_knife_P13_08	take	knife
take_knife_P14_01	take	knife
take_knife_P21_01	take	knife
take_knife_P21_03	take	knife
take_knife_P21_04	take	knife
take_knife_P22_10	take	knife
take_knife_P22_12	take	knife
take_knife_P23_01	take	knife
take_knife_P24_05	take	knife
take_knife_P24_07	take	knife
take_knife_P24_08	take	knife
take_knife_P26_02	take	knife
take_knife_P26_19	take	knife
take_knife_P26_21	take	knife
take_knife_P27_07	take	knife
take_knife_P28_01	take	knife
take_knife_P28_02	take	knife
take_knife_P28_03	take	knife
take_knife_P28_06	take	knife
take_knife_P28_08	take	knife
take_knife_P28_09	take	knife
take_knife_P28_14	take	knife
take_knife_P30_01	take	knife
take_knife_P30_02	take	knife
take_knife_P30_03	take	knife
take_knife_P30_04	take	knife
take_knife_P30_05	take	knife
take_knife_P30_06	take	knife
take_knife_P30_10	take	knife
take_knife_P31_05	take	knife
take_knifefork_P08_01	take	knifefork
take_ladle_P01_05	take	ladle
take_ladle_P01_18	take	ladle
take_ladle_P01_19	take	ladle
take_ladle_P26_17	take	ladle
take_ladle_P27_07	take	ladle
take_ladle_P28_08	take	ladle
take_lead_P01_16	take	lead
take_leaf_P08_05	take	leaf
take_leafbasil_P01_10	take	leafbasil
take_leafcurry_P23_04	take	leafcurry
take_leaflettuce_P01_17	take	leaflettuce
take_leafmint_P08_23	take	leafmint
take_leftover_P05_03	take	leftover
take_lemon_P26_02	take	lemon
take_lemon_P30_05	take	lemon
take_lemon_P31_01	take	lemon
take_lemon_P31_05	take	lemon
take_lemon_P31_08	take	lemon
take_lemon_P31_13	take	lemon
take_lettuce_P01_17	take	lettuce
take_lettuce_P20_04	take	lettuce
take_lettuce_P24_07	take	lettuce
take_lid_P01_02	take	lid
take_lid_P01_05	take	lid
take_lid_P01_09	take	lid
take_lid_P01_16	take	lid
take_lid_P01_17	take	lid
take_lid_P01_18	take	lid
take_lid_P01_19	take	lid
take_lid_P06_03	take	lid
take_lid_P06_07	take	lid
take_lid_P06_09	take	lid
take_lid_P20_01	take	lid
take_lid_P20_04	take	lid
take_lid_P24_05	take	lid
take_lid_P26_05	take	lid
take_lid_P27_03	take	lid
take_lid_P27_07	take	lid
take_lid_P28_01	take	lid
take_lid_P28_02	take	lid
take_lid_P28_06	take	lid
take_lid_P31_05	take	lid
take_lidtin_P30_05	take	lidtin
take_lidtin_P30_06	take	lidtin
take_lighter_P01_05	take	lighter
take_lighter_P23_04	take	lighter
take_lighter_P31_05	take	lighter
take_lime_P30_05	take	lime
take_liquidcleaning_P03_02	take	liquidcleaning
take_liquidwashing_P23_04	take	liquidwashing
take_liquidwashing_P28_01	take	liquidwashing
take_liquidwashing_P28_02	take	liquidwashing
take_liquidwashing_P28_14	take	liquidwashing
take_masala_P23_04	take	masala
take_meat_P24_02	take	meat
take_meat_P24_07	take	meat
take_meatfish_P19_04	take	meatfish
take_mesh_P01_05	take	mesh
take_milk_P07_08	take	milk
take_milk_P21_01	take	milk
take_milk_P21_04	take	milk
take_milkcoconut_P30_05	take	milkcoconut
take_milksoy_P01_03	take	milksoy
take_milksoy_P01_07	take	milksoy
take_milksoya_P01_16	take	milksoya
take_milksoya_P01_17	take	milksoya
take_mozzarella_P01_09	take	mozzarella
take_mug_P07_08	take	mug
take_mug_P30_03	take	mug
take_mug_P30_04	take	mug
take_mug_P30_05	take	mug
take_mug_P30_06	take	mug
take_mug_P30_10	take	mug
take_mug_P30_11	take	mug
take_mushroom_P01_09	take	mushroom
take_mushroom_P01_17	take	mushroom
take_mushroom_P01_18	take	mushroom
take_mustard_P30_02	take	mustard
take_napkin_P05_02	take	napkin
take_napkin_P21_01	take	napkin
take_napkin_P21_03	take	napkin
take_napkin_P25_01	take	napkin
take_napkin_P25_02	take	napkin
take_napkin_P25_03	take	napkin
take_napkin_P25_04	take	napkin
take_napkin_P25_05	take	napkin
take_napkin_P25_09	take	napkin
take_napkin_P25_11	take	napkin
take_napkin_P31_04	take	napkin
take_napkin_P31_08	take	napkin
take_napkin_P31_13	take	napkin
take_noodle_P19_04	take	noodle
take_nutella_P24_04	take	nutella
take_oil_P01_05	take	oil
take_oil_P01_09	take	oil
take_oil_P06_03	take	oil
